marks,rating,role_encoded,department_encoded,competencyLevel_encoded,skill_name_encoded,course_name_encoded,employee_id,assessment_id
85,3,2,8,0,9,4,21298,69800
57,2,3,6,1,13,1,4403,69801
56,5,1,4,0,2,3,5592,69802
81,2,3,7,1,6,13,25440,69803
86,1,0,9,1,8,4,3435,69804
91,5,3,2,0,5,3,47044,69805
77,4,3,8,2,8,3,34165,69806
92,4,2,6,2,12,3,15772,69807
60,2,3,2,1,12,3,35132,69808
78,2,3,1,0,14,13,3521,69809
78,1,2,6,1,2,9,46370,69810
59,4,1,0,1,14,5,21872,69811
57,3,1,7,1,4,8,33979,69812
56,1,1,0,2,8,13,15332,69813
58,4,1,1,0,13,4,46432,69814
70,5,0,9,2,11,8,26713,69815
95,5,1,9,0,4,3,47006,69816
70,4,1,6,1,2,2,13402,69817
98,5,2,3,1,13,1,46461,69818
79,1,1,6,1,4,13,35494,69819
75,2,0,0,2,6,3,21315,69820
68,3,3,5,0,7,11,21641,69821
87,5,1,4,0,12,10,7587,69822
98,1,0,3,1,1,10,48546,69823
75,4,3,3,1,12,4,42298,69824
75,2,3,6,0,10,12,16027,69825
55,5,1,8,0,8,3,37949,69826
80,3,0,3,2,1,7,19079,69827
98,3,0,6,0,4,5,33367,69828
99,4,0,1,1,13,4,2341,69829
63,2,0,3,1,7,2,4943,69830
68,4,1,7,0,11,13,12575,69831
57,3,2,8,1,5,7,43691,69832
76,1,0,5,1,11,10,28524,69833
98,2,3,3,1,1,1,42859,69834
55,2,3,7,2,2,14,17134,69835
54,2,2,8,1,13,1,38790,69836
83,5,1,5,2,1,5,19638,69837
55,3,0,5,0,7,0,18053,69838
51,1,2,1,1,10,10,22703,69839
64,2,3,3,0,6,7,30585,69840
60,4,0,2,2,6,13,37549,69841
85,2,1,7,1,10,11,15754,69842
74,3,2,5,1,5,4,10833,69843
72,3,2,2,1,3,3,4415,69844
78,5,3,6,2,3,10,12727,69845
84,2,2,1,1,3,2,40675,69846
54,4,3,3,2,9,3,49412,69847
59,4,0,9,2,11,13,34894,69848
62,2,3,9,2,11,12,7706,69849
72,3,1,6,0,1,2,43500,69850
91,4,1,8,1,4,2,44074,69851
85,2,1,0,2,11,7,29638,69852
81,2,0,3,0,11,3,14108,69853
92,3,2,5,2,4,3,15913,69854
57,2,1,9,2,7,7,47384,69855
52,3,3,0,0,5,1,19366,69856
93,2,3,8,1,9,2,33263,69857
56,2,2,2,1,3,2,7392,69858
65,4,3,8,2,1,3,17429,69859
59,1,0,2,0,13,7,27765,69860
56,2,1,1,1,12,3,19470,69861
59,5,0,4,0,1,8,16681,69862
58,4,2,4,0,7,8,626,69863
84,2,1,1,1,14,2,43720,69864
82,4,3,9,2,11,2,177,69865
91,5,3,7,2,9,5,15149,69866
71,2,3,8,1,5,5,22559,69867
69,3,0,3,1,6,8,4303,69868
99,3,1,4,2,2,7,1668,69869
72,4,3,0,2,0,11,10000,69870
74,2,1,3,2,12,5,5308,69871
77,4,2,7,0,10,10,12953,69872
65,3,1,9,0,0,5,39384,69873
61,2,3,9,0,2,13,2784,69874
91,5,2,0,0,6,13,43524,69875
76,4,3,5,2,5,6,40789,69876
82,2,1,8,0,3,12,2470,69877
73,2,3,0,1,13,3,29083,69878
59,2,3,6,1,6,2,29023,69879
55,3,2,0,2,1,11,23840,69880
76,4,2,3,1,5,3,35942,69881
81,3,3,7,0,8,12,27218,69882
79,1,2,9,1,3,9,11476,69883
62,2,1,3,2,2,7,33468,69884
72,3,1,8,1,9,5,32656,69885
56,1,0,3,1,5,4,46351,69886
69,3,1,3,0,3,2,290,69887
70,3,0,9,1,4,7,14410,69888
60,3,2,0,1,8,5,814,69889
92,2,3,3,2,2,12,29062,69890
88,5,1,8,0,4,10,31743,69891
64,5,3,8,0,6,4,23981,69892
99,3,2,0,0,0,1,41735,69893
51,5,2,5,2,6,8,4711,69894
64,1,0,3,1,12,6,4943,69895
77,5,3,6,0,2,8,13319,69896
50,2,3,8,1,13,5,23347,69897
87,4,2,3,2,6,4,7448,69898
89,2,0,9,1,9,0,29916,69899
78,4,0,2,2,1,13,13224,69900
99,5,0,0,0,12,13,45766,69901
88,1,0,3,1,2,5,9376,69902
65,3,3,1,1,1,5,11061,69903
74,5,2,9,2,14,14,32005,69904
68,5,1,7,2,9,8,32716,69905
52,5,1,3,2,6,8,48151,69906
96,2,1,6,1,0,0,33564,69907
86,4,1,0,0,12,10,15289,69908
52,3,0,1,0,2,0,18475,69909
89,3,2,5,2,7,4,52,69910
66,4,2,5,2,9,14,39135,69911
76,5,2,7,2,10,0,37966,69912
95,3,0,8,0,3,1,36584,69913
51,5,2,3,2,2,14,24377,69914
86,2,3,4,2,10,13,25846,69915
66,1,0,8,2,9,7,45334,69916
53,2,2,3,1,12,13,16727,69917
89,4,0,1,0,2,12,47776,69918
70,2,1,6,1,13,11,10633,69919
54,2,2,3,0,3,13,41538,69920
58,4,2,6,1,6,9,23966,69921
100,4,1,1,2,12,11,19002,69922
56,5,2,3,0,1,7,25136,69923
84,3,0,0,2,12,0,21660,69924
69,5,2,9,2,2,3,9325,69925
95,5,0,4,2,7,8,20264,69926
51,4,0,5,1,3,2,48097,69927
62,5,1,2,0,1,11,11549,69928
59,3,3,1,2,14,6,49162,69929
100,5,2,5,0,14,8,12172,69930
50,2,0,7,2,1,7,26337,69931
100,3,0,5,1,5,11,32347,69932
100,2,0,8,0,5,12,26576,69933
89,3,3,3,0,11,1,24741,69934
82,5,0,3,2,2,14,39969,69935
73,5,1,8,2,3,7,33735,69936
90,2,2,6,0,2,12,45700,69937
68,1,3,5,2,9,7,29351,69938
59,4,2,9,2,2,11,21702,69939
72,4,0,4,1,13,10,47725,69940
64,5,2,7,2,1,8,15159,69941
50,1,0,9,2,13,3,46583,69942
77,3,3,9,1,11,7,12359,69943
91,5,3,3,0,5,5,9790,69944
62,4,1,5,1,4,4,24643,69945
76,4,3,2,2,13,3,22975,69946
53,5,1,7,1,13,7,32509,69947
89,2,3,6,0,5,9,45031,69948
64,2,2,1,0,11,0,6624,69949
64,3,2,0,1,5,7,1503,69950
67,4,0,9,0,2,10,34073,69951
80,5,2,6,2,14,7,26749,69952
68,5,2,3,0,5,3,34075,69953
78,2,0,1,0,11,14,22394,69954
94,2,3,9,0,7,0,6742,69955
97,2,0,7,2,5,7,4632,69956
53,4,3,9,0,2,12,28318,69957
69,3,3,7,1,14,5,45514,69958
89,5,3,6,2,3,13,36767,69959
78,2,1,0,2,5,5,226,69960
50,3,2,1,1,7,7,30560,69961
61,1,2,6,1,8,9,47371,69962
54,2,0,0,1,4,5,21435,69963
56,5,3,1,2,1,14,14481,69964
53,1,0,8,0,13,10,24694,69965
54,3,2,8,0,0,4,3442,69966
56,2,3,0,1,1,0,18015,69967
95,2,2,0,0,10,13,31153,69968
71,4,0,1,0,14,12,8511,69969
95,2,2,5,1,9,5,40145,69970
55,5,3,7,1,5,12,28638,69971
55,4,0,7,0,14,8,20829,69972
81,2,0,5,1,5,2,21076,69973
69,4,1,8,2,2,4,44662,69974
79,4,1,3,0,5,10,41393,69975
57,2,0,3,2,12,8,28423,69976
65,2,1,0,0,4,12,13187,69977
70,2,3,6,1,12,3,7689,69978
62,1,3,3,1,6,5,11328,69979
52,1,0,5,1,9,13,38142,69980
62,5,0,4,2,7,10,47949,69981
100,5,1,6,0,7,13,1682,69982
61,5,1,1,1,1,5,48921,69983
77,5,2,3,2,13,13,289,69984
70,4,2,9,2,10,9,6307,69985
83,4,1,7,0,2,10,3279,69986
94,3,0,4,0,3,2,25135,69987
74,3,2,0,0,3,11,3988,69988
100,3,2,4,1,2,11,15720,69989
74,2,1,2,2,7,7,14327,69990
58,4,3,4,1,8,7,4974,69991
96,3,2,1,2,5,4,41172,69992
88,4,2,0,2,5,11,11115,69993
77,2,0,9,2,14,9,19456,69994
97,2,3,2,1,13,1,26453,69995
61,4,3,7,2,1,6,9126,69996
79,4,1,7,0,14,10,9856,69997
52,2,0,6,0,13,1,14932,69998
89,4,0,7,0,1,10,29732,69999
75,2,0,0,1,7,0,34930,70000
59,4,3,5,2,2,3,3620,70001
52,5,2,6,0,5,11,46676,70002
78,5,2,5,0,7,11,45024,70003
50,4,3,7,2,7,11,35260,70004
69,1,0,2,2,7,10,2506,70005
84,2,0,8,0,13,12,34314,70006
83,5,2,8,0,14,11,43250,70007
79,2,1,4,0,1,12,31086,70008
78,3,3,9,2,7,11,19967,70009
99,1,2,5,1,11,13,5618,70010
74,4,0,6,0,12,10,31003,70011
76,1,3,0,1,13,8,16119,70012
98,1,3,2,0,4,0,580,70013
80,3,3,4,0,1,8,11691,70014
63,2,3,3,1,13,2,38317,70015
99,4,2,3,0,10,10,3602,70016
90,5,1,9,1,11,1,27498,70017
70,4,2,4,0,5,4,30717,70018
72,5,0,7,0,5,11,6546,70019
60,2,3,0,0,5,6,14321,70020
73,5,2,3,0,14,3,9835,70021
94,2,2,9,1,4,10,5925,70022
96,1,1,3,1,7,4,1221,70023
85,4,2,8,0,8,9,39657,70024
88,2,1,0,1,2,10,38041,70025
73,3,0,8,0,0,3,13748,70026
65,3,3,8,1,3,1,12819,70027
76,4,2,6,2,5,13,20504,70028
69,5,1,7,0,13,5,38433,70029
80,3,1,2,2,11,5,37098,70030
87,1,0,3,2,4,7,29305,70031
65,1,0,2,1,6,11,20476,70032
96,4,2,4,0,6,14,48626,70033
60,3,0,8,2,1,7,13063,70034
72,5,3,6,0,9,11,45863,70035
59,3,1,6,1,12,3,31314,70036
79,5,2,8,1,6,1,20459,70037
94,4,1,5,2,5,9,10243,70038
58,4,3,9,0,5,10,20973,70039
93,5,3,0,0,13,10,47277,70040
57,4,0,0,1,12,5,48653,70041
74,5,1,3,0,1,4,19338,70042
77,5,2,2,1,10,12,33952,70043
57,4,3,0,1,1,10,35953,70044
99,5,0,7,2,10,0,40908,70045
70,3,2,3,0,3,1,31779,70046
89,1,2,5,1,1,14,22222,70047
87,5,2,3,2,5,0,17182,70048
63,3,2,5,0,3,11,6625,70049
87,4,2,5,0,6,5,39550,70050
81,4,0,6,1,12,2,33893,70051
51,2,2,4,0,14,14,31240,70052
76,1,3,7,1,13,14,40213,70053
59,5,0,3,1,11,3,2630,70054
67,4,0,7,1,2,10,3907,70055
94,4,0,9,0,8,14,46977,70056
53,4,2,8,0,7,13,46311,70057
83,2,0,5,0,11,7,36094,70058
99,2,0,1,2,5,8,22314,70059
73,2,2,4,2,9,9,44873,70060
83,2,3,1,1,3,14,36152,70061
100,3,3,0,0,14,5,28353,70062
63,5,0,8,0,14,8,8405,70063
75,2,3,5,2,12,10,44794,70064
94,1,2,8,1,6,9,3006,70065
82,4,2,6,1,1,12,28490,70066
78,1,2,5,1,3,5,1695,70067
93,4,3,4,1,6,11,31264,70068
69,3,3,2,0,0,0,31162,70069
87,4,1,9,2,3,11,1129,70070
90,4,1,4,0,2,9,32134,70071
56,1,1,9,0,11,10,8734,70072
100,2,0,4,0,5,12,36473,70073
62,5,3,4,0,5,10,38273,70074
58,2,2,6,0,3,3,41890,70075
89,2,0,5,2,6,13,18869,70076
66,5,2,5,2,14,3,25939,70077
67,3,0,0,0,2,8,38952,70078
59,2,0,0,0,5,13,34425,70079
97,3,3,2,1,2,4,43933,70080
60,3,2,5,0,2,4,25832,70081
96,2,0,3,2,12,12,37908,70082
54,3,3,3,1,6,7,38550,70083
94,2,2,1,0,11,12,18714,70084
76,3,1,3,0,10,8,9352,70085
61,3,3,9,2,0,0,46147,70086
66,2,0,6,2,14,10,26266,70087
93,3,2,6,1,12,9,4333,70088
77,5,3,4,1,1,12,34079,70089
61,4,1,4,2,6,13,10365,70090
95,2,3,2,0,7,12,4400,70091
55,3,1,8,0,0,10,49815,70092
64,1,0,7,1,4,6,9527,70093
96,3,2,3,1,2,5,12568,70094
85,2,0,7,0,2,12,20927,70095
64,2,0,0,2,12,13,2643,70096
97,3,1,6,1,7,7,15526,70097
88,5,2,9,0,12,13,7768,70098
82,3,2,5,2,1,4,11017,70099
51,1,1,6,2,0,8,44125,70100
71,2,1,8,1,13,3,35863,70101
82,2,2,4,1,13,0,21936,70102
96,1,0,0,2,14,8,47079,70103
100,4,2,0,2,13,2,17836,70104
70,3,2,5,0,13,2,5731,70105
90,1,0,4,1,5,8,42142,70106
56,4,2,8,0,6,4,38813,70107
75,5,3,5,0,4,4,34933,70108
63,4,2,6,0,4,13,49242,70109
80,5,1,8,1,2,7,47233,70110
55,5,1,8,0,2,13,36265,70111
91,3,1,7,0,6,0,26033,70112
66,2,0,2,1,8,3,34652,70113
52,4,2,3,2,13,8,22814,70114
71,4,3,7,2,12,11,14635,70115
64,3,2,7,0,0,4,5098,70116
90,1,1,0,1,1,5,159,70117
63,4,0,2,0,12,11,41912,70118
51,3,2,0,0,1,9,44097,70119
71,3,1,8,0,1,10,40165,70120
66,5,2,3,0,5,3,41323,70121
98,3,3,9,1,4,11,27207,70122
57,2,3,2,2,6,3,23810,70123
55,3,1,3,1,7,11,24866,70124
85,4,2,9,2,0,6,32122,70125
66,5,2,0,2,11,10,41993,70126
78,1,2,7,2,13,13,18650,70127
99,3,0,2,0,1,9,36443,70128
87,2,1,4,1,6,13,34875,70129
98,3,2,7,0,11,10,10310,70130
84,2,2,3,1,6,3,27054,70131
99,2,0,3,2,2,2,30067,70132
78,3,3,0,1,14,8,8232,70133
93,5,3,7,1,1,7,15667,70134
90,1,1,8,1,5,4,29013,70135
89,3,1,1,1,12,8,26646,70136
63,4,0,3,2,10,6,38737,70137
79,1,3,9,2,6,5,22746,70138
93,4,2,2,2,1,8,9955,70139
85,5,0,9,0,3,7,10092,70140
99,1,0,8,2,5,7,8310,70141
98,5,1,9,2,5,6,30713,70142
82,5,2,1,0,6,8,7427,70143
71,3,1,7,0,8,10,14720,70144
73,1,2,4,1,2,14,40155,70145
56,1,1,4,2,14,7,3984,70146
73,3,0,8,0,2,5,32999,70147
67,3,3,0,0,8,11,21493,70148
100,2,2,3,2,1,11,16170,70149
86,1,1,0,0,5,2,32079,70150
80,3,0,4,2,12,6,11302,70151
91,4,3,7,2,9,3,38897,70152
66,2,2,9,2,1,5,5925,70153
86,5,2,9,0,5,10,41547,70154
80,5,2,1,0,8,3,3289,70155
79,4,1,5,2,6,4,46402,70156
56,5,0,7,0,0,4,10803,70157
87,5,1,3,1,2,8,26742,70158
58,3,0,9,1,12,5,34545,70159
78,4,0,4,1,14,4,37619,70160
56,4,2,2,2,6,11,8950,70161
57,2,3,1,1,1,3,42379,70162
59,3,0,5,0,7,2,15690,70163
88,1,0,0,1,7,5,14704,70164
68,1,1,5,2,0,13,39996,70165
60,2,0,8,2,7,2,25034,70166
98,2,3,3,1,2,1,34564,70167
66,1,2,4,1,8,9,30776,70168
73,3,0,4,0,5,10,10138,70169
52,1,3,2,2,8,8,15816,70170
100,1,1,3,1,12,5,35356,70171
90,2,0,8,0,1,1,37867,70172
55,5,3,0,0,0,3,17829,70173
61,1,3,3,2,2,4,27156,70174
70,2,2,7,1,1,13,29244,70175
92,2,3,1,0,2,7,31863,70176
51,5,3,9,0,5,8,10606,70177
89,3,2,7,1,4,1,29385,70178
85,2,3,1,2,5,11,39266,70179
74,1,3,6,0,9,7,22956,70180
50,1,0,2,0,5,5,6870,70181
73,3,3,8,1,5,7,45333,70182
96,2,3,3,1,7,1,5611,70183
83,2,1,4,1,3,2,13577,70184
85,3,1,0,1,7,11,38075,70185
94,4,3,3,1,8,3,12107,70186
56,1,2,9,2,5,1,34437,70187
55,2,3,1,2,14,11,48348,70188
50,5,2,3,0,14,3,33767,70189
80,4,3,0,2,7,9,15520,70190
59,2,1,8,1,4,10,16992,70191
55,2,1,4,2,7,3,38094,70192
56,5,2,9,1,14,8,42869,70193
100,1,3,9,1,12,4,3196,70194
59,1,3,4,2,7,7,711,70195
90,2,0,7,1,13,3,30412,70196
60,3,0,4,2,6,4,2825,70197
93,3,1,7,2,4,7,40870,70198
52,4,0,6,1,10,13,2353,70199
66,3,0,3,2,13,7,10969,70200
66,1,2,6,1,14,13,15508,70201
82,5,2,6,2,9,8,20675,70202
75,2,0,0,1,12,14,36768,70203
92,5,2,5,0,2,7,396,70204
66,4,3,9,2,5,9,40986,70205
84,1,2,9,2,7,3,37772,70206
73,3,1,0,1,5,5,29591,70207
74,3,0,6,1,10,8,16462,70208
86,2,2,1,1,13,3,3213,70209
52,3,0,8,0,7,12,11785,70210
61,3,1,4,1,2,9,6180,70211
79,2,0,2,2,2,7,30705,70212
73,5,1,5,1,13,12,24770,70213
86,4,0,4,2,3,3,15822,70214
86,3,0,4,2,2,5,16448,70215
78,5,0,5,1,14,1,35993,70216
92,4,0,4,0,1,9,24509,70217
52,3,1,7,2,14,14,33227,70218
83,1,1,1,1,11,3,21046,70219
86,4,1,6,0,5,14,10326,70220
77,4,0,9,0,7,11,39475,70221
73,3,0,6,2,6,6,19736,70222
84,4,1,2,0,14,5,31142,70223
89,3,0,1,0,7,4,46805,70224
83,4,1,7,0,7,4,17983,70225
100,4,2,4,1,14,4,2667,70226
57,4,0,3,2,1,14,13727,70227
83,2,2,8,0,7,12,26575,70228
53,1,0,9,2,3,7,32365,70229
65,3,2,2,0,14,11,16801,70230
67,2,3,0,1,10,2,10249,70231
54,5,2,3,0,10,8,8621,70232
52,2,2,9,2,9,7,23094,70233
59,5,0,9,0,6,7,6073,70234
66,1,2,3,0,6,5,280,70235
96,1,0,3,1,11,4,31436,70236
63,4,2,6,2,11,11,29611,70237
63,5,1,4,2,5,6,35015,70238
70,1,3,5,1,4,9,38954,70239
55,3,1,8,0,0,2,43278,70240
84,2,2,0,1,6,3,42275,70241
56,5,2,2,1,14,7,22444,70242
86,4,1,7,1,1,2,23509,70243
98,3,1,8,2,1,3,43754,70244
100,4,2,4,1,7,10,30847,70245
54,3,3,9,2,5,6,6576,70246
72,4,3,9,1,8,5,10382,70247
78,5,2,2,0,9,4,17355,70248
70,5,1,2,0,13,2,3970,70249
51,4,3,0,0,8,14,7888,70250
68,5,3,0,1,12,1,21144,70251
50,3,3,0,0,5,5,9840,70252
51,5,3,3,2,9,5,10513,70253
73,5,3,3,2,3,7,20129,70254
64,4,0,8,2,9,3,24829,70255
92,1,2,3,2,9,10,10686,70256
88,3,0,7,0,12,10,45738,70257
69,5,1,6,1,6,7,8069,70258
93,2,1,8,1,3,0,36121,70259
52,4,0,9,1,11,5,49688,70260
91,5,2,3,0,13,13,18781,70261
97,3,0,4,0,13,12,10116,70262
85,4,2,4,1,5,13,43619,70263
79,4,2,7,1,8,10,16439,70264
62,3,3,6,1,6,7,10599,70265
84,3,1,8,2,13,9,34702,70266
74,5,0,4,0,8,4,49013,70267
53,3,3,4,2,1,6,37297,70268
81,1,2,7,1,3,4,46653,70269
63,4,3,9,2,2,3,25099,70270
83,3,1,2,0,0,1,24781,70271
88,3,1,3,2,0,14,32653,70272
74,1,1,5,2,3,13,44039,70273
86,1,0,7,2,12,4,32855,70274
79,4,2,1,2,5,2,1469,70275
88,4,1,3,2,7,6,43650,70276
72,5,0,6,0,14,8,27603,70277
94,3,1,9,2,8,9,49791,70278
61,3,3,6,2,2,3,5570,70279
53,5,3,5,2,8,5,43334,70280
60,3,0,8,0,7,9,6329,70281
65,5,1,5,2,2,10,14359,70282
70,2,0,8,2,12,5,18907,70283
70,2,0,3,1,5,11,29483,70284
81,1,2,1,2,8,3,31676,70285
51,2,2,2,1,14,3,11657,70286
80,3,1,8,1,2,7,17087,70287
87,1,0,6,2,9,10,13978,70288
88,2,3,9,1,14,11,44405,70289
66,4,1,5,0,10,3,49078,70290
74,3,3,0,2,8,7,31896,70291
71,4,3,3,1,14,3,3055,70292
75,5,3,3,0,6,11,20873,70293
70,4,3,5,0,4,10,20347,70294
69,4,3,0,0,8,14,28666,70295
57,5,0,7,0,1,10,32534,70296
95,3,2,8,0,1,11,41874,70297
81,3,3,7,2,2,7,5281,70298
66,3,2,9,1,12,13,21809,70299
53,5,1,1,2,10,13,16240,70300
64,4,3,0,0,9,4,32958,70301
95,5,3,1,2,13,7,42696,70302
79,1,2,4,1,2,13,44859,70303
92,5,3,0,1,7,5,11477,70304
81,1,0,8,1,12,9,15400,70305
67,4,1,5,0,7,12,24827,70306
51,4,2,0,0,1,5,4407,70307
87,5,0,4,2,4,7,6128,70308
71,4,1,5,1,2,12,25997,70309
74,2,0,8,1,9,13,49225,70310
59,2,3,4,2,13,11,41712,70311
58,3,2,1,1,1,4,36763,70312
87,5,1,9,0,13,7,37836,70313
87,3,0,6,0,0,11,18806,70314
80,2,0,2,2,2,10,23905,70315
91,3,2,1,0,7,10,6705,70316
92,2,0,7,2,5,2,43696,70317
62,3,0,3,0,5,1,7721,70318
67,3,1,2,1,4,8,39529,70319
57,3,2,6,1,13,13,45067,70320
96,1,0,5,2,6,13,21602,70321
67,4,1,5,1,2,11,46576,70322
97,3,0,0,0,14,0,41603,70323
68,5,0,4,1,10,3,30059,70324
75,5,1,1,0,5,3,13004,70325
97,1,3,5,0,1,7,29519,70326
58,2,0,1,0,10,7,21545,70327
77,5,3,6,1,7,1,49686,70328
69,4,3,8,1,0,14,27042,70329
100,4,0,9,0,14,5,1225,70330
85,1,1,3,0,5,2,43071,70331
73,5,3,9,2,12,6,37294,70332
83,3,0,4,2,14,11,28909,70333
51,1,1,4,1,11,4,17017,70334
58,5,2,9,2,8,3,22230,70335
52,3,3,2,1,7,13,14170,70336
100,3,1,3,1,1,7,4090,70337
75,1,2,0,2,8,3,17235,70338
93,5,2,9,2,5,10,48273,70339
53,4,1,2,1,9,2,31495,70340
59,4,2,1,0,6,5,12736,70341
92,5,2,9,2,3,5,26044,70342
53,4,0,0,2,12,6,34930,70343
66,4,0,1,1,7,11,46226,70344
91,5,3,9,2,0,0,47497,70345
87,1,1,8,2,6,7,39810,70346
87,1,2,3,1,8,6,2523,70347
97,5,3,0,1,13,7,22361,70348
61,3,0,0,2,8,7,17816,70349
89,1,2,9,0,0,2,13708,70350
78,4,2,9,2,7,4,29076,70351
89,5,3,9,0,14,13,4635,70352
81,3,0,3,1,1,7,40137,70353
63,5,3,4,0,13,3,32178,70354
75,4,2,9,1,3,4,38356,70355
60,4,1,4,0,7,10,34291,70356
100,4,2,3,1,14,10,46289,70357
96,5,0,4,0,0,3,28466,70358
79,3,2,2,0,6,4,9606,70359
82,1,0,0,1,3,10,11585,70360
63,2,0,5,1,12,13,32797,70361
93,3,2,4,0,0,0,2667,70362
99,4,0,3,1,12,4,41228,70363
65,2,1,4,2,3,12,20333,70364
87,2,2,6,2,12,7,42527,70365
91,5,3,4,0,1,11,38633,70366
93,3,1,3,0,12,11,38303,70367
56,1,3,9,1,3,0,19254,70368
74,4,3,3,2,4,9,13613,70369
98,4,2,0,0,9,14,41053,70370
53,1,3,6,1,8,4,10288,70371
63,1,0,6,1,5,4,9049,70372
76,3,1,3,0,1,11,35787,70373
80,2,0,8,1,14,13,18344,70374
79,3,0,2,1,1,7,7991,70375
98,3,0,1,0,7,0,41646,70376
96,5,3,6,0,10,4,43828,70377
57,5,3,7,0,3,11,75,70378
63,5,1,9,2,3,10,12716,70379
72,4,3,4,1,8,3,987,70380
89,5,3,5,2,12,10,33122,70381
75,2,3,6,2,7,11,15820,70382
70,2,0,6,1,5,2,37721,70383
65,1,1,5,2,1,4,547,70384
64,5,3,6,1,0,3,14648,70385
65,2,0,5,0,13,3,3401,70386
53,2,1,7,2,14,7,216,70387
59,5,2,9,2,11,0,8586,70388
97,5,2,4,0,9,8,16286,70389
89,4,0,0,2,5,8,24187,70390
96,2,0,8,1,11,0,48736,70391
100,2,1,2,1,11,14,17601,70392
93,1,1,8,0,0,2,6916,70393
100,4,1,5,1,10,9,35697,70394
86,2,2,7,2,11,13,34787,70395
75,5,1,1,0,7,10,13794,70396
54,5,2,9,2,2,0,25773,70397
79,4,1,9,0,2,13,21289,70398
60,1,1,0,2,1,1,36945,70399
69,4,2,4,0,7,5,38565,70400
91,2,1,6,2,8,7,24395,70401
61,1,0,6,2,14,4,29961,70402
66,4,3,9,0,2,3,12120,70403
50,1,0,2,1,3,0,19144,70404
74,1,3,4,1,2,5,33474,70405
81,3,3,7,2,7,11,32688,70406
91,2,0,2,2,9,9,139,70407
62,4,2,1,1,5,4,5341,70408
88,1,3,5,1,8,4,28231,70409
78,3,0,6,0,11,0,4785,70410
54,5,1,5,2,2,8,21395,70411
51,4,3,1,0,9,3,24135,70412
51,1,2,5,1,10,10,16333,70413
64,2,3,0,2,5,5,14210,70414
80,5,3,0,1,7,12,11477,70415
64,5,3,9,0,11,7,47850,70416
57,4,0,4,2,5,4,32229,70417
55,5,0,8,2,5,14,40233,70418
96,4,0,9,2,6,3,38644,70419
87,3,0,8,0,6,3,14413,70420
73,4,2,8,0,9,8,43755,70421
84,4,1,5,2,6,9,10263,70422
94,5,3,2,1,2,8,43933,70423
63,2,3,5,1,14,2,46025,70424
52,4,2,2,1,1,3,44377,70425
72,5,1,2,2,6,0,536,70426
69,3,0,4,1,11,7,33548,70427
99,4,0,4,1,1,10,27951,70428
94,2,2,9,2,2,2,42206,70429
54,4,2,8,0,7,4,46845,70430
54,5,3,7,2,11,10,19097,70431
97,3,2,3,2,6,7,5251,70432
88,5,1,0,1,6,12,11394,70433
64,5,3,5,0,14,10,29500,70434
59,1,1,5,1,7,10,8418,70435
65,5,0,4,0,14,11,15540,70436
71,4,1,0,0,13,3,30812,70437
84,4,0,8,2,0,9,35643,70438
87,5,2,0,0,6,4,23908,70439
83,4,0,3,1,5,4,13461,70440
68,4,2,2,2,3,3,27126,70441
99,3,1,1,0,12,10,17847,70442
96,5,2,7,0,8,11,37835,70443
75,1,2,7,1,0,4,13501,70444
85,3,1,6,1,12,11,7121,70445
56,5,3,5,0,3,3,6080,70446
100,2,1,1,2,3,13,5010,70447
92,4,0,7,0,6,12,16663,70448
88,4,0,9,1,6,13,1462,70449
78,3,1,4,2,11,0,35015,70450
95,5,1,6,2,12,14,33739,70451
80,4,3,9,1,10,10,16414,70452
83,1,0,1,2,2,13,14137,70453
60,2,2,3,0,13,1,33793,70454
81,4,0,1,1,4,9,38459,70455
93,1,0,9,0,12,7,20076,70456
99,4,1,9,1,5,10,46350,70457
62,5,1,2,2,12,10,4017,70458
87,1,3,2,1,5,8,4170,70459
94,5,3,2,2,3,14,20520,70460
69,4,1,3,1,3,12,36244,70461
73,2,3,7,2,6,10,20516,70462
78,2,0,1,2,7,7,32275,70463
72,5,0,1,0,5,11,38781,70464
83,2,1,1,0,14,14,42584,70465
58,2,0,3,1,14,5,37908,70466
84,1,0,5,2,3,13,8675,70467
86,1,3,5,1,2,5,35344,70468
100,1,2,9,0,7,5,4337,70469
82,1,0,9,0,9,10,5728,70470
98,5,1,5,0,7,10,9874,70471
74,3,0,1,0,5,2,12277,70472
59,3,0,2,2,11,7,49840,70473
86,2,2,5,1,3,14,42985,70474
66,5,3,5,0,5,8,42438,70475
69,5,2,7,0,9,4,36790,70476
85,5,0,4,0,6,3,48399,70477
66,1,1,9,1,6,6,37615,70478
89,4,1,9,0,1,9,11128,70479
64,1,0,0,0,4,0,25718,70480
93,3,3,2,1,7,11,46109,70481
52,4,1,3,0,2,10,24034,70482
92,3,1,2,2,7,6,38719,70483
63,4,2,7,0,5,3,41845,70484
59,4,2,4,1,8,10,34448,70485
83,1,2,0,0,9,10,31054,70486
86,4,0,6,0,2,9,26730,70487
76,5,1,9,0,14,13,47937,70488
74,3,1,2,2,1,9,7075,70489
95,3,2,8,2,8,3,42608,70490
77,5,3,0,0,2,3,49725,70491
82,2,2,0,2,7,13,20430,70492
63,2,3,6,2,4,10,33203,70493
60,4,3,3,0,8,14,3384,70494
93,4,1,5,0,5,5,9992,70495
71,4,3,0,2,3,3,2403,70496
92,3,2,4,2,1,3,40205,70497
